Season,Name,Position,Team,Conference,AveragePPA All,AveragePPA Pass,AveragePPA Rush,AveragePPA FirstDown,AveragePPA SecondDown,AveragePPA ThirdDown,AveragePPA StandardDowns,AveragePPA PassingDowns,TotalPPA All,TotalPPA Pass,TotalPPA Rush,TotalPPA FirstDown,TotalPPA SecondDown,TotalPPA ThirdDown,TotalPPA StandardDowns,TotalPPA PassingDowns,Overall Pick,Combine Participation
2023,Jahmyl Jeter,RB,Texas State,SBC,0.786,0.671,0.789,0.085,0.054,1.375,0.843,0.164,28.298,0.671,27.627,0.852,0.38,15.127,27.806,0.493,300,0
2023,Braden Cassity,FB,Oklahoma State,B12,0.095,0.095,-0.275,-0.267,-0.633,0.823,-0.717,0.365,0.38,0.38,0,0,-1.267,1.647,-0.717,1.096,300,0
2023,Sam Pinckney,WR,Coastal Carolina,SBC,1.05,1.065,-0.264,0.807,0.763,1.668,0.944,1.166,92.386,92.65,-0.264,20.184,25.167,46.714,43.43,48.955,300,0
2023,Anthony Queeley,WR,Georgia Southern,SBC,0.974,0.974,0.177,0.822,0.439,2.232,0.825,1.242,27.264,27.264,0,9.044,4.828,13.393,14.845,12.42,300,0
2023,Jarveon Howard,RB,Alcorn State,SWAC,0.216,0.435,0.176,0.035,0.248,0.732,0.176,0.372,22.251,6.967,15.284,2.043,7.178,10.245,14.443,7.808,300,0
2023,Quincy Patterson II,QB,Temple,AAC,0.042,-0.474,0.661,-0.052,-0.009,0.252,0.044,0.038,2.775,-17.06,19.835,-1.31,-0.189,3.777,1.932,0.843,300,0
2023,Darryle Simmons,WR,Marshall,SBC,0.751,0.751,0.167,0.783,0.36,0.863,0.638,0.915,20.284,20.284,0,8.618,2.523,6.044,10.214,10.07,300,0
2023,Sam Hartman,QB,Notre Dame,Ind,0.467,0.494,0.211,0.198,0.614,0.689,0.391,0.579,155.827,149.084,6.743,25.32,68.102,58.561,78.253,77.575,300,1
2023,Casey Thompson,QB,Florida Atlantic,AAC,0.318,0.359,-0.116,0.342,0.098,0.714,0.361,0.266,26.086,26.898,-0.811,10.249,2.943,14.988,16.247,9.839,300,0
2023,Al'Vonte Woodard,WR,Sam Houston,CUSA,0.88,0.88,0.093,0.751,0.139,1.565,0.618,1.129,36.077,36.077,0,9.015,1.668,23.48,12.365,23.713,300,0
2023,Malcolm Epps,TE,Pittsburgh,ACC,1.066,1.066,0.128,0.701,1.943,0.296,0.439,1.693,8.527,8.527,0,2.104,5.83,0.593,1.756,6.77,300,0
2023,Steven Krajewski,QB,Wagner,NEC,0.359,0.406,0.166,0.075,0.307,0.66,0.235,0.514,80.756,73.433,7.323,6.237,22.385,39.583,29.319,51.437,300,0
2023,Heron Maurisseau,WR,New Hampshire,CAA,0.077,0.026,0.198,-0.1,-0.294,2.452,-0.067,0.414,0.774,0.18,0.594,-0.502,-1.177,2.452,-0.468,1.242,300,0
2023,Alan Bowman,QB,Oklahoma State,B12,0.296,0.298,0.243,0.127,0.267,0.582,0.2,0.441,146.342,141.719,4.622,25.725,43.019,70.978,59.883,86.458,300,0
2023,Sterling Galban,WR,Jacksonville State,CUSA,0.886,1.477,-0.1,-0.004,0.788,2.366,0.575,1.197,14.171,14.77,-0.599,-0.018,7.09,7.099,4.597,9.575,300,0
2023,T.J. Banks,TE,Akron,MAC,0.458,0.458,-0.732,0.399,0.557,0.384,0.516,0.21,7.335,7.335,0,3.991,3.344,0,6.706,0.629,300,0
2023,Randy Fields Jr.,WR,Charlotte,AAC,0.387,0.387,0.323,1.125,0.539,-0.134,0.734,-0.134,1.934,1.934,0,1.125,1.077,-0.268,2.202,-0.268,300,0
2023,Randy Fields Jr.,WR,Charlotte,AAC,0.387,0.387,0.323,1.125,0.539,-0.134,0.734,-0.134,1.934,1.934,0,1.125,1.077,-0.268,2.202,-0.268,300,0
2023,Kwincy Hall,WR,Morgan State,MEAC,-2.047,-1.84,-2.047,-2.047,-1.957,-0.748,-2.047,-0.608,-2.047,0,-2.047,-2.047,0,0,-2.047,0,300,0
2023,Mike O'Laughlin,TE,Houston,B12,0.872,0.872,-0.27,0.571,0.833,1.252,0.929,0.815,10.466,10.466,0,1.713,4.996,3.757,5.575,4.892,300,0
2023,Anthony Torres,TE,Toledo,MAC,1.513,1.513,0.304,1.218,1.51,1.6,1.289,1.675,46.907,46.907,0,4.874,19.632,22.402,16.751,30.156,300,0
2023,Carter Bradley,QB,South Alabama,SBC,0.404,0.415,0.247,0.074,0.404,0.756,0.195,0.667,137.795,132.366,5.429,10.017,43.191,65.738,37.062,100.733,300,0
2023,Adam Beale,WR,Toledo,MAC,1.131,1.131,0.899,0.575,1.686,1.873,0.647,2.581,4.523,4.523,0,1.15,3.373,0,1.942,2.581,300,0
2023,Jerome Buckner,WR,East Texas A&M,Southland,0.574,0.533,1.065,-0.122,0.846,0.929,0.083,0.994,14.921,12.792,2.129,-0.974,8.464,7.43,0.999,13.922,300,0
2023,Shane Hooks,WR,Auburn,SEC,0.477,0.477,0.024,1.136,0.196,1.296,0.659,0.112,7.155,7.155,0,6.813,1.174,2.592,6.595,0.56,300,0
2023,Tyler Walton,WR,Ohio,MAC,0.792,0.814,0.573,0.704,0.426,0.936,0.781,0.835,34.839,32.548,2.291,12.676,5.539,9.358,27.324,7.515,300,0
2023,O'Shann Allison,RB,Ohio,MAC,-0.114,-0.558,-0.076,-0.098,-0.151,-0.008,-0.082,-0.242,-15.939,-6.135,-9.805,-6.253,-7.69,-0.187,-9.17,-6.769,300,0
2023,Javaughn Williams,WR,Arkansas-Pine Bluff,SWAC,0.62,0.62,0.413,0.882,0.608,0.626,1.107,-0.354,1.859,1.859,0,0,0.608,1.252,2.213,-0.354,300,0
2023,Davis Brin,QB,Georgia Southern,SBC,0.233,0.264,-0.131,0.024,0.216,0.565,0.122,0.435,133.458,139.345,-5.887,5.425,43.494,74.621,45.082,88.376,300,0
2023,Alec Holler,TE,UCF,B12,0.452,0.452,-0.612,0.343,0.695,0.806,0.083,1.006,13.574,13.574,0,3.773,6.947,6.451,1.502,12.072,300,0
2023,Lorenzo Lingard,RB,Akron,MAC,0.21,0.343,0.166,-0.04,0.422,0.411,0.125,0.633,28.913,11.657,17.256,-2.593,19.423,9.858,14.359,14.554,300,0
2023,Mark Pope,WR,Massachusetts,Ind,0.125,0.156,-0.105,0.069,0.343,-0.004,0.084,0.231,5.392,5.919,-0.527,1.651,3.769,-0.028,2.618,2.774,300,0
2023,Brian Hightower,WR,California,PAC,-0.379,-0.379,-0.128,-0.379,-0.419,0.206,-0.379,0.223,-1.514,-1.514,0,-1.514,0,0,-1.514,0,300,0
2023,Dee Wiggins,WR,Cincinnati,B12,0.713,0.71,0.765,0.937,0.539,0.598,0.943,0.099,15.682,14.917,0.765,8.437,4.852,2.393,15.088,0.594,300,0
2023,Juma Otoviano,RB,Rice,AAC,0.024,0.35,-0.038,0.035,-0.116,0.816,0.009,0.11,2.412,5.606,-3.194,1.922,-4.408,4.898,0.755,1.657,300,0
2023,Ari Broussard,RB,Rice,AAC,0.016,1.042,-0.104,-0.151,-0.022,1.052,0.026,-0.163,0.309,2.084,-1.774,-1.663,-0.131,2.103,0.472,-0.163,300,0
2023,August Pitre III,WR,Southern,SWAC,2.141,2.141,0.799,0.651,2.039,3.364,1.477,2.504,36.401,36.401,0,1.302,18.355,16.82,8.859,27.542,300,0
2023,Kobe Lewis,RB,Florida Atlantic,AAC,0.065,-0.094,0.114,0.135,0.001,-0.241,0.181,-0.251,6.004,-2.058,8.062,6.885,0.028,-2.888,12.277,-6.273,300,0
2023,Brenden Bates,TE,Kentucky,SEC,0.88,0.88,0.039,0.88,0.547,1.066,0.88,0.834,3.52,3.52,0,3.52,0,0,3.52,0,300,0
2023,Bryce Oliver,WR,Youngstown State,MVFC,0.98,0.991,0.609,0.833,1.025,1.169,0.952,1.022,66.628,65.411,1.217,23.335,24.596,18.697,39.044,27.584,300,0
2023,Kavosiey Smoke,RB,Colorado,PAC,-0.609,-0.347,-0.609,-0.609,-0.486,-0.314,-0.609,-0.353,-1.219,0,-1.219,-1.219,0,0,-1.219,0,300,0
2023,Keaton Upshaw,TE,Georgia Southern,SBC,0.756,0.756,-0.868,0.471,1.055,0.658,0.797,0.49,11.339,11.339,0,3.294,7.388,0.658,10.359,0.98,300,0
2023,Chris Curry,RB,Utah,PAC,-0.135,0.007,-0.135,-0.076,-0.135,-0.049,0.076,-0.347,-0.271,0,-0.271,0,-0.271,0,0.076,-0.347,300,0
2023,JahMarae Sheread,WR,Florida A&M,SWAC,0.33,0.38,0.1,0.333,0.37,0.255,0.381,0.218,22.114,20.919,1.194,10.65,8.147,3.316,17.54,4.573,300,0
2023,Gunnar Watson,QB,Troy,SBC,0.282,0.292,0.101,0.27,0.145,0.523,0.225,0.352,135.151,132.431,2.72,47.497,22.984,66.377,60.2,74.951,300,0
2023,AJ Lewis,TE,Alabama State,SWAC,1.032,1.032,-0.003,0.963,1.032,0.882,1.38,0.684,4.128,4.128,0,0,4.128,0,2.76,1.368,300,0
2023,Demontrez Brown,WR,Alabama State,SWAC,0.692,0.692,0.484,0.786,0.694,0.002,0.974,0.128,4.152,4.152,0,0,1.389,0.002,3.897,0.255,300,0
2023,Dominic Gicinto,WR,UNLV,Mountain West,1.43,1.43,0.929,1.731,0.827,1.454,1.43,1.254,4.289,4.289,0,3.462,0.827,0,4.289,0,300,0
2023,Simi Bakare,RB,Bryant,Big South-OVC,0.175,0.647,0.026,0.121,0.206,0.478,0.145,0.283,9.474,8.411,1.063,3.509,4.531,1.434,6.083,3.391,300,0
2023,Messiah Swinson,TE,Arizona State,PAC,0.626,0.626,0.73,-0.068,1.668,1.719,0.059,2.894,3.131,3.131,0,-0.205,3.336,0,0.237,2.894,300,0
2023,Cam Johnson,WR,Northwestern,Big Ten,1.289,1.297,0.867,0.72,1.066,2.093,0.817,1.698,72.19,71.323,0.867,10.074,27.725,31.402,21.239,50.951,300,0
2023,Deshaun Fenwick,RB,Oregon State,PAC,0.154,0.485,0.111,0.087,0.116,0.523,0.055,0.449,14.757,5.339,9.419,4.097,4.287,5.75,3.975,10.783,300,0
2023,Dakereon Joyner,RB,South Carolina,SEC,-0.076,0.101,-0.164,-0.192,-0.172,0.331,-0.108,-0.008,-5.685,2.52,-8.205,-7.308,-4.47,3.307,-5.491,-0.194,300,0
2023,Jalen Mayden,QB,San Diego State,Mountain West,0.204,0.214,0.177,0.187,0.189,0.297,0.254,0.138,76.102,58.186,17.915,23.343,26.225,29.996,53.806,22.295,300,0
2023,Tj McMahon,QB,Marshall,SBC,0.752,0.752,0.566,0.752,0.608,0.767,0.752,0.752,0.752,0.752,0,0.752,0,0,0.752,0,300,0
2023,Tykee Ogle-Kellogg,WR,UTSA,AAC,1.245,1.245,0.318,0.295,1.826,1.759,0.706,2.179,51.033,51.033,0,4.426,23.734,22.873,18.351,32.682,300,0
2023,Warren Thompson,WR,TCU,B12,1.171,1.171,0.576,1.284,0.246,1.282,1.071,1.395,15.22,15.22,0,7.704,0.738,3.846,9.639,5.582,300,0
2023,Anthony Grant,RB,Nebraska,Big Ten,-0.082,-0.533,-0.059,-0.145,-0.172,0.605,-0.041,-0.29,-8.496,-2.666,-5.831,-8.72,-6.208,4.237,-3.564,-4.932,300,0
2023,D'Marcus Adams,WR,Syracuse,ACC,0.325,0.325,0.306,0.363,0.325,0.486,0.325,0.493,0.325,0.325,0,0,0.325,0,0.325,0,300,0
2023,Gino Appleberry Jr.,RB,Chattanooga,SoCon,0.102,0.84,0.054,0.122,-0.033,0.144,0.113,0.062,16.669,8.404,8.265,11.266,-1.701,2.597,14.484,2.185,300,0
2023,Jay Gibson,TE,Chattanooga,SoCon,1.297,1.297,0.373,1.217,0.786,1.665,0.93,1.665,7.785,7.785,0,1.217,1.573,4.995,2.79,4.995,300,0
2023,Kaleb Carter,WR,Louisiana,SBC,0.763,0.763,0.634,0.22,1.849,0.877,0.22,1.849,2.289,2.289,0,0.44,1.849,0,0.44,1.849,300,0
2023,Pearse Migl,TE,Louisiana,SBC,0.389,0.377,0.481,0.453,0.517,-0.511,0.398,0.355,3.497,3.016,0.481,0.907,3.101,-0.511,2.787,0.71,300,0
2023,Tyre Shelton,RB,Louisiana Tech,CUSA,0.265,0.244,0.267,0.092,0.44,0.342,0.25,0.33,26.014,1.954,24.059,4.344,13.209,6.506,19.749,6.265,300,0
2023,Dylan Hopkins,QB,New Mexico,Mountain West,0.398,0.412,0.287,0.209,0.442,0.527,0.27,0.54,115.117,105.949,9.168,24.474,39.742,41.598,41.1,74.018,300,0
2023,Tanner Knue,WR,Eastern Michigan,MAC,0.319,0.328,-0.335,0.135,0.473,0.41,0.087,0.662,22.941,23.276,-0.335,3.901,10.886,7.794,3.752,19.189,300,0
2023,Jeremy Moussa,QB,Florida A&M,SWAC,0.402,0.434,-0.015,0.381,0.368,0.527,0.313,0.547,120.211,120.535,-0.324,50.991,30.918,38.985,57.892,62.319,300,0
2023,Ryan Rivera,TE,Louisiana Tech,CUSA,0.977,0.933,1.597,1.003,0.925,0.944,0.941,1.077,14.658,13.06,1.597,10.03,4.627,0,10.352,4.306,300,0
2023,Anthony Stell Jr.,WR,Eastern Washington,Big Sky,0.47,0.47,0.007,0.375,0.212,0.902,0.133,0.977,11.756,11.756,0,3.75,1.693,6.312,1.989,9.767,300,0
2023,Freddie Roberson,WR,Mississippi State,SEC,1.204,1.204,0.289,0.515,0.7,2.38,0.627,1.451,12.041,12.041,0,0,4.9,7.14,1.88,10.16,300,0
2023,Jahquan Bloomfield,WR,Prairie View A&M,SWAC,1.499,1.504,1.468,1.437,0.306,2.501,1.502,1.494,20.984,18.048,2.936,10.062,0.919,10.002,13.516,7.468,300,0
2023,Malik Jackson,RB,Jacksonville State,CUSA,0.125,0.129,0.124,0.179,-0.149,0.346,0.137,0.043,19.951,2.068,17.883,16.845,-6.54,6.576,19.051,0.9,300,0
2023,Colby Suits,QB,Houston Christian,Southland,0.501,0.482,0.605,0.214,0.415,0.937,0.273,0.777,126.284,102.684,23.6,17.552,37.31,67.499,37.687,88.597,300,0
2023,Jordan Goco,TE,Austin Peay,UAC,1.04,1.04,0.199,0.598,0.268,2.696,1.298,0.268,4.16,4.16,0,1.197,0.268,2.696,3.893,0.268,300,0
2023,Ja'Won Howell,RB,Alabama State,SWAC,0.02,0.289,-0.027,0.006,-0.179,0.345,0.063,-0.122,1.883,4.048,-2.166,0.327,-5.193,4.837,4.573,-2.69,300,0
2023,Takairee Kenebrew,WR,North Alabama,UAC,1.453,1.453,0.446,1.657,0.291,2.168,1.483,1.384,52.304,52.304,0,34.798,2.328,15.178,37.075,15.229,300,0
2023,Noah Frith,WR,Liberty,CUSA,1.746,1.746,1.219,0.712,2.358,3.05,1.316,3.755,29.688,29.688,0,5.699,11.788,12.201,18.424,11.264,300,0
2023,Sherod White,RB,New Mexico,Mountain West,-0.039,0.188,-0.055,-0.368,0.084,1.182,0.046,-0.271,-1.161,0.375,-1.537,-4.781,1.256,2.363,1.008,-2.169,300,0
2023,Koby Duru,WR,Louisiana Tech,CUSA,2.635,2.635,1.885,1.788,0.756,6.21,1.444,6.21,10.541,10.541,0,3.576,0.756,6.21,4.331,6.21,300,0
2023,Isaiah Ifanse,RB,California,PAC,0.486,0.796,0.468,0.13,0.404,1.161,0.424,0.917,34.537,3.183,31.354,3.779,10.499,15.099,26.282,8.254,300,0
2023,Lane Sumner,RB,Montana State,Big Sky,-0.523,-0.285,-0.523,-0.523,-0.426,-0.244,-0.523,-0.289,-1.57,0,-1.57,-1.57,0,0,-1.57,0,300,0
2023,Derryk Snell,TE,Montana State,Big Sky,1.057,1.213,-0.348,1.774,1.212,-0.126,1.398,0.262,10.569,10.917,-0.348,3.548,7.272,-0.251,9.785,0.785,300,0
2023,Treyton Pickering,TE,Montana State,Big Sky,1.531,1.531,0.218,1.289,2.203,2.169,1.362,2.203,22.958,22.958,0,14.179,6.61,2.169,16.348,6.61,300,0
2023,Gino Campiotti,TE,Massachusetts,Ind,0.52,0.541,-0.103,0.309,0.753,0.716,0.564,0.461,15.586,15.689,-0.103,4.018,5.272,6.448,9.589,5.997,300,0
2023,Jaren Mitchell,WR,Northwestern State,Southland,0.339,0.339,0.129,0.503,0.712,-0.211,0.484,0.146,7.118,7.118,0,5.535,2.847,-1.264,5.807,1.31,300,0
2023,Lance Babb II,WR,UC Davis,Big Sky,2.016,2.016,2.206,3.721,2.016,0.534,4.233,-0.201,4.033,4.033,0,0,4.033,0,4.233,-0.201,300,0
2023,Brian Jenkins Jr.,WR,Prairie View A&M,SWAC,0.764,0.915,-0.241,0.35,0.901,1.018,0.506,1.001,17.572,18.294,-0.722,2.452,9.012,6.107,5.563,12.009,300,0
2023,Gary Quarles,RB,Southern,SWAC,0.113,0.586,0.066,-0.001,0.052,1.188,0.019,0.643,7.483,3.518,3.965,-0.027,1.091,7.127,1.054,6.429,300,0
2023,Kylan Weisser,QB,Weber State,Big Sky,0.207,0.225,0.138,0.107,0.351,0.277,0.117,0.317,23.389,20.069,3.32,4.609,11.92,8.575,7.227,16.162,300,0
2023,Kris Jackson,RB,Weber State,Big Sky,0.233,0.369,0.205,-0.001,0.193,0.736,0.207,0.312,24.451,6.644,17.807,-0.055,5.995,19.129,16.35,8.101,300,0
2023,Hayden Meacham,TE,Weber State,Big Sky,0.661,0.661,-0.542,0.99,0.477,0.3,0.976,0.312,12.567,12.567,0,5.938,2.859,1.501,9.759,2.808,300,0
2023,Juwon Farri,RB,Eastern Illinois,Big South-OVC,0.575,-0.135,0.676,0.333,1.299,0.985,0.346,2.18,4.598,-0.135,4.733,2,2.598,0,2.419,2.18,300,0
2023,Assanti Kearney,WR,Monmouth,CAA,0.505,0.518,0.232,0.253,0.641,0.143,0.257,0.9,22.22,21.755,0.465,3.797,8.338,1.004,6.928,15.292,300,0
2023,Justin Marcus,TE,Villanova,CAA,-0.355,-0.355,-0.273,0.117,-0.553,-0.157,-0.026,-0.355,-0.71,-0.71,0,0,-0.553,-0.157,0,-0.71,300,0
2023,Reggie Brown,WR,James Madison,SBC,1.605,1.624,0.708,1.245,1.56,2.244,1.29,2.234,77.031,76.323,0.708,22.414,26.517,26.931,41.287,35.744,300,0
2023,Solomon Vanhorse,RB,James Madison,SBC,0.348,0.348,0.328,0.348,0.185,0.489,0.348,0.333,0.348,0.348,0,0.348,0,0,0.348,0,300,0
2023,Davis Patterson,WR,Northern Illinois,MAC,0.597,0.597,0.044,0.52,0.504,0.778,0.387,0.761,14.92,14.92,0,4.156,4.538,6.227,4.26,10.66,300,0
2023,Jeff Undercuffler,QB,Akron,MAC,0.282,0.296,-0.007,-0.032,0.455,0.496,-0.051,0.648,46.755,46.813,-0.058,-1.933,25.934,20.338,-4.467,51.222,300,0
2023,Tyler Oedekoven,WR,William & Mary,CAA,-0.004,-0.004,0.098,0.453,-0.46,0.036,0.453,-0.46,-0.007,-0.007,0,0.453,-0.46,0,0.453,-0.46,300,0
2023,Ian Renninger,TE,UAlbany,CAA,0.242,0.242,0.364,-0.289,0.225,2.468,-0.218,0.794,2.663,2.663,0,-1.154,1.349,2.468,-1.306,3.969,300,0
2023,Braden Brose,TE,Delaware,CAA,1.439,1.512,0.19,1.257,1.107,2.904,1.142,2.032,25.896,25.706,0.19,12.565,4.428,8.713,13.704,12.192,300,0
2023,Avery Jones,WR,Morgan State,MEAC,1.074,1.074,0.871,1.804,0.916,-0.386,1.804,-0.386,3.223,3.223,0,3.608,0,-0.386,3.608,-0.386,300,0
2023,Shawn Bowman,TE,Rutgers,Big Ten,0.298,0.298,0.041,0.731,0.081,0.314,0.239,0.414,0.893,0.893,0,0.731,0.162,0,0.479,0.414,300,0
2023,Dylan Laube,RB,New Hampshire,CAA,0.343,0.927,0.096,0.168,0.033,1.05,0.296,0.605,56.611,45.435,11.176,15.655,1.404,24.147,41.488,15.123,208,1
2023,Kyle Lepkowski,TE,New Hampshire,CAA,0.826,0.786,2.068,0.367,1.444,0.485,0.658,1.073,26.439,24.371,2.068,4.406,15.884,3.397,12.494,13.945,300,0
2023,John Erby,WR,Rhode Island,CAA,0.702,0.702,-0.09,-0.059,0.048,1.52,-0.207,1.271,9.132,9.132,0,-0.177,0.19,9.119,-1.036,10.167,300,0
2023,Ty Son Lawton,RB,James Madison,SBC,0.127,0.514,0.064,-0.006,0.285,0.374,0.036,0.589,15.375,8.744,6.631,-0.429,9.688,5.238,3.594,11.781,300,0
2023,D'Ago Hunter,WR,Towson,CAA,0.148,0.192,0.129,0.019,0.124,0.635,0.194,0.043,11.07,4.228,6.841,0.711,3.463,5.08,10.088,0.981,300,0
2023,Josiah Norwood,WR,UCLA,PAC,2.513,2.513,1.952,4.509,1.468,0.61,3.415,1.16,12.564,12.564,0,9.019,2.935,0.61,10.245,2.319,300,0
2023,Matt Alaimo,TE,Coastal Carolina,SBC,0.253,0.253,-0.457,-0.236,0.007,0.84,0.344,0.047,3.283,3.283,0,-0.944,0.028,4.199,3.095,0.187,300,0
2023,Milan Howard,RB,Richmond,CAA,0.107,0.527,0.008,0.161,-0.2,0.617,0.075,0.26,5.58,5.265,0.315,5.297,-2.802,3.086,3.239,2.342,300,0
2023,Marquez McCray,QB,Monmouth,CAA,0.314,0.317,0.281,0.304,0.306,0.321,0.27,0.394,83.956,78.9,5.056,33.487,25.13,16.7,46.503,37.453,300,0
2023,Devon Brewer,RB,Stetson,Pioneer,0.03,0.681,-0.043,-0.127,0.147,0.399,-0.032,0.366,2.702,6.132,-3.43,-6.112,4.423,4.391,-2.423,5.125,300,0
2023,Kym Wimberly,WR,Delaware,CAA,2.548,2.548,1.801,2.548,2.269,2.004,2.548,1.678,2.548,2.548,0,2.548,0,0,2.548,0,300,0
2023,Kyle Klink,TE,McNeese,Southland,0.263,0.232,0.514,-0.11,0.402,1.057,-0.11,0.73,2.368,1.854,0.514,-0.551,0.805,2.115,-0.551,2.919,300,0
2023,Liam McHale,TE,San Diego,Pioneer,1.323,1.323,0.518,0.773,0.841,2.081,0.741,1.711,6.616,6.616,0,0.773,1.681,4.162,1.482,5.134,300,0
2023,Jackson Sherrard,TE,Sam Houston,CUSA,0.789,0.721,1.676,0.642,0.033,2.343,0.789,0.817,11.047,9.371,1.676,3.852,0.166,7.029,11.047,0,300,0
2023,Kahtero Summers,WR,Rhode Island,CAA,1.5,1.5,0.477,1.162,1.093,2.219,1.211,1.844,52.517,52.517,0,12.777,13.113,26.627,23.013,29.504,300,0
2023,Caden Dumas,TE,Princeton,Ivy,0.497,0.497,0.137,0.402,0.545,0.508,0.402,0.545,1.491,1.491,0,0.402,1.089,0,0.402,1.089,300,0
2023,Spencer Alston,RB,Yale,Ivy,-0.049,0.214,-0.065,-0.088,-0.175,0.532,-0.077,0.083,-1.651,0.427,-2.078,-1.5,-2.281,2.13,-2.149,0.498,300,0
2023,Nathan Bax,TE,Arkansas,SEC,0.337,0.337,-0.037,0.102,0.396,0.416,0.102,0.396,1.685,1.685,0,0.102,1.583,0,0.102,1.583,300,0
2023,Dakota Caton,WR,Indiana State,MVFC,0.654,0.715,-0.653,0.625,0.511,0.762,0.588,0.738,29.439,30.745,-1.306,10.631,9.201,6.095,14.688,14.751,300,0
2023,Damoriea Vick,WR,Southeast Missouri State,Big South-OVC,0.86,0.86,-0.036,0.686,0.826,1.329,0.73,1.06,43.841,43.841,0,13.717,18.165,11.958,22.636,21.205,300,0
2023,Jadon Janke,WR,South Dakota State,MVFC,1.305,1.316,1.032,1.342,1.028,2.343,1.282,1.364,66.539,64.474,2.065,32.218,22.606,11.715,47.449,19.09,300,0
2023,Jaxon Janke,WR,South Dakota State,MVFC,1.52,1.522,1.483,1.136,1.158,2.527,1.276,1.993,66.899,63.933,2.967,24.995,11.576,30.329,37.007,29.893,300,0
2023,Michael Morgan,FB,South Dakota State,MVFC,0.556,0.556,-0.158,0.501,0.441,1.122,0.486,0.766,4.446,4.446,0,2.002,1.322,1.122,2.913,1.533,300,0
2023,Zach Heins,TE,South Dakota State,MVFC,1.374,1.754,-2.425,1.369,1.085,1.964,1.083,2.683,30.234,35.083,-4.85,13.694,8.683,7.857,19.501,10.733,300,0
2023,Je'Quan Burton,WR,Florida Atlantic,AAC,0.368,0.355,0.884,-0.147,0.455,1.225,-0.122,0.935,15.084,14.2,0.884,-2.346,5.006,14.696,-2.687,17.771,300,0
2023,Austin Reed,QB,Western Kentucky,CUSA,0.368,0.366,0.398,0.131,0.265,0.835,0.263,0.539,180.56,166.228,14.332,24.296,43.188,104.335,79.711,100.848,300,1
2023,Justin Strong,RB,Southern Illinois,MVFC,0.102,0.471,-0.025,0.143,-0.036,0.233,0.147,-0.045,9.586,11.305,-1.72,6.008,-1.071,4.433,10.576,-0.99,300,0
2023,Nic Baker,QB,Southern Illinois,MVFC,0.311,0.355,0.055,0.033,0.255,0.601,0.152,0.535,117.057,114.022,3.035,4.616,31.895,58.881,33.519,83.538,300,0
2023,Mitch Davidson,QB,Youngstown State,MVFC,0.467,0.492,0.263,0.267,0.521,0.613,0.415,0.55,169.91,159.376,10.533,36.562,67.666,53.922,93.463,76.447,300,0
2023,Dra Rushton,RB,Youngstown State,MVFC,0.103,0.52,0.052,0.11,-0.035,0.256,0.065,0.26,17.972,9.884,8.088,9.67,-2.087,5.625,9.143,8.829,300,0
2023,Jake Benio,TE,Youngstown State,MVFC,0.242,0.48,-3.098,0.184,0.037,0.232,0.572,-0.419,3.624,6.722,-3.098,1.102,0.112,1.158,5.72,-2.096,300,0
2023,Nolan Quinlan,TE,UL Monroe,SBC,0.762,0.762,-0.051,0.71,-0.213,2.218,0.631,0.98,12.194,12.194,0,6.392,-0.852,6.654,6.314,5.88,300,0
2023,Kenny Brewer III,WR,Central Michigan,MAC,0.96,0.96,0.655,0.84,0.856,0.96,0.821,0.96,1.921,1.921,0,0,0,1.921,0,1.921,300,0
2023,Jay Parker,WR,Western Illinois,MVFC,0.438,0.6,-0.155,0.285,0.489,0.833,0.142,0.896,24.521,26.382,-1.861,5.976,11.733,8.326,4.812,19.709,300,0
2023,Parker McKinney,QB,Eastern Kentucky,UAC,0.448,0.448,0.443,0.311,0.438,0.693,0.38,0.576,177.268,156.907,20.361,57.002,51.29,65.108,98.294,78.974,300,0
2023,DJ Irons,QB,Akron,MAC,0.093,0.084,0.122,0.015,0.359,-0.104,-0.03,0.307,11.688,8.02,3.668,0.843,16.177,-2.609,-2.412,14.1,300,0
2023,Ahmad Edwards,WR,Ball State,MAC,0.552,0.561,0.386,0.882,0.254,0.519,0.879,0.209,22.65,21.879,0.771,12.349,3.554,6.748,18.468,4.182,300,0
2023,Michael Hiers,QB,Samford,SoCon,0.251,0.249,0.279,0.107,0.124,0.695,0.191,0.343,101.606,93.507,8.099,18.468,17.671,58.394,46.72,54.887,300,0
2023,Jacob Bell,WR,Murray State,MVFC,0.725,0.725,0.285,0.72,0.748,0.713,0.781,0.656,13.051,13.051,0,4.321,3.742,4.989,7.807,5.244,300,0
2023,Geno Hess,RB,Southeast Missouri State,Big South-OVC,0.124,0.506,0.062,0.137,-0.004,0.504,0.147,0.053,23.26,13.149,10.111,14.123,-0.279,10.085,20.819,2.44,300,0
2023,Darren Grainger,QB,Georgia State,SBC,0.319,0.339,0.266,0.185,0.089,0.789,0.18,0.537,152.017,118.195,33.822,33.004,14.164,100.266,52.098,99.919,300,0
2023,Ty King,WR,Samford,SoCon,0.944,1.072,-2.905,0.351,0.946,2.38,0.505,2.016,29.253,32.157,-2.905,5.967,6.624,16.662,11.109,18.144,300,0
2023,Chandler Smith,WR,Samford,SoCon,0.826,0.79,1.328,0.613,0.729,1.245,0.695,1.002,61.938,55.297,6.641,15.314,22.589,22.415,29.876,32.062,300,0
